YEAR	MONTH	DAY	TITLE	PAGE
1828	04	01	Hull Packet	0004
1828	04	02	Morning Chronicle	0003
1828	04	01	Hull Packet	0003
1828	04	01	Morning Chronicle	0001
1828	04	01	Morning Chronicle	0002
1828	04	01	Morning Chronicle	0003
1828	04	01	Hull Packet	0002
1828	04	02	Derby Mercury	0002
1828	04	02	Derby Mercury	0001
1828	04	04	Morning Chronicle	0002
1828	04	05	Morning Chronicle	0004
1828	04	01	Belfast News-Letter	0001
1828	04	03	Morning Chronicle	0002
1828	04	04	Morning Chronicle	0001
1828	04	04	Liverpool Mercury	0006
1828	04	03	Morning Chronicle	0003
1828	04	04	Morning Chronicle	0003
1828	04	07	Morning Chronicle	0004
1828	04	05	Morning Chronicle	0001
1828	04	05	Morning Chronicle	0003
1828	04	01	Belfast News-Letter	0002
1828	04	09	Morning Chronicle	0002
1828	04	08	Morning Chronicle	0001
1828	04	08	Morning Chronicle	0003
1828	04	11	Morning Chronicle	0002
1828	04	11	Morning Chronicle	0004
1828	04	08	Morning Chronicle	0004
1828	04	12	Newcastle Courant	0004
1828	04	12	Morning Chronicle	0003
1828	04	15	Belfast News-Letter	0002
1828	04	14	Hampshire/Portsmouth Telegraph	0004
1828	04	17	Trewman’s Exeter Flying Post	0004
1828	04	10	Caledonian Mercury	0004
1828	04	15	Morning Chronicle	0003
1828	04	16	Morning Chronicle	0002
1828	04	17	Morning Chronicle	0001
1828	04	14	Morning Chronicle	0003
1828	04	08	Morning Chronicle	0002
1828	04	18	Liverpool Mercury	0006
1828	04	16	Derby Mercury	0001
1828	04	19	Newcastle Courant	0001
1828	04	12	Morning Chronicle	0004
1828	04	14	Morning Chronicle	0004
1828	04	21	Hampshire/Portsmouth Telegraph	0002
1828	04	18	Morning Chronicle	0001
1828	04	16	Morning Chronicle	0003
1828	04	18	Liverpool Mercury	0003
1828	04	21	Morning Chronicle	0002
1828	04	20	Examiner	0008
1828	04	20	Examiner	0012
1828	04	24	Morning Chronicle	0003
1828	04	18	Morning Chronicle	0002
1828	04	25	Morning Chronicle	0002
1828	04	22	Morning Chronicle	0001
1828	04	23	Morning Chronicle	0003
1828	04	23	Derby Mercury	0002
1828	04	26	Newcastle Courant	0004
1828	04	17	Morning Chronicle	0002
1828	04	22	Morning Chronicle	0002
1828	04	27	Examiner	0006
1828	04	26	Morning Chronicle	0001
1828	04	19	Morning Chronicle	0003
1828	04	24	Morning Chronicle	0002
1828	04	24	Morning Chronicle	0004
1828	04	25	Morning Chronicle	0003
1828	04	26	Newcastle Courant	0003
1828	04	23	Morning Chronicle	0002
1828	04	29	Morning Chronicle	0004
1828	04	28	Morning Chronicle	0003
1828	04	29	Morning Chronicle	0002
1828	04	30	Morning Chronicle	0004
1828	04	30	Morning Chronicle	0003
1828	04	29	Morning Chronicle	0001
1828	04	30	Morning Chronicle	0002
1828	04	28	Morning Chronicle	0002
1828	04	22	Belfast News-Letter	0001
1828	04	29	Bristol Mercury	0003
1828	04	28	Morning Chronicle	0001
1828	04	08	Belfast News-Letter	0002
1828	04	25	Liverpool Mercury	0007
