YEAR	MONTH	DAY	TITLE	PAGE
1820	01	01	Jackson’s Oxford Journal	0002
1820	01	01	Jackson’s Oxford Journal	0001
1820	01	01	Ipswich Journal	0004
1820	01	05	Derby Mercury	0002
1820	01	03	Bristol Mercury	0004
1820	01	06	Freeman’s Journal	0004
1820	01	01	Leeds Mercury	0004
1820	01	06	Trewman’s Exeter Flying Post	0001
1820	01	08	Newcastle Courant	0004
1820	01	08	Jackson’s Oxford Journal	0002
1820	01	08	Caledonian Mercury	0002
1820	01	08	Caledonian Mercury	0003
1820	01	09	Examiner	0005
1820	01	07	Freeman’s Journal	0002
1820	01	07	Liverpool Mercury	0008
1820	01	09	Examiner	0006
1820	01	10	Caledonian Mercury	0002
1820	01	12	Derby Mercury	0002
1820	01	03	Caledonian Mercury	0003
1820	01	13	Trewman’s Exeter Flying Post	0001
1820	01	10	Bristol Mercury	0003
1820	01	07	Freeman’s Journal	0004
1820	01	08	Leeds Mercury	0003
1820	01	13	Trewman’s Exeter Flying Post	0004
1820	01	14	Liverpool Mercury	0003
1820	01	15	Newcastle Courant	0004
1820	01	14	Liverpool Mercury	0006
1820	01	15	Caledonian Mercury	0002
1820	01	17	Caledonian Mercury	0002
1820	01	17	Caledonian Mercury	0003
1820	01	17	Hampshire/Portsmouth Telegraph	0004
1820	01	15	Caledonian Mercury	0004
1820	01	17	Hampshire/Portsmouth Telegraph	0002
1820	01	20	Trewman’s Exeter Flying Post	0004
1820	01	19	Derby Mercury	0001
1820	01	03	Bristol Mercury	0001
1820	01	22	Jackson’s Oxford Journal	0002
1820	01	22	Ipswich Journal	0002
1820	01	21	Liverpool Mercury	0007
1820	01	16	Examiner	0009
1820	01	17	Bristol Mercury	0003
1820	01	22	Caledonian Mercury	0002
1820	01	22	Leeds Mercury	0002
1820	01	24	Hampshire/Portsmouth Telegraph	0003
1820	01	24	Bristol Mercury	0001
1820	01	08	Newcastle Courant	0001
1820	01	27	Caledonian Mercury	0002
1820	01	27	Freeman’s Journal	0002
1820	01	20	Caledonian Mercury	0003
1820	01	27	Caledonian Mercury	0004
1820	01	27	Freeman’s Journal	0004
1820	01	27	Trewman’s Exeter Flying Post	0001
1820	01	29	Ipswich Journal	0002
1820	01	31	Bristol Mercury	0002
1820	01	27	Caledonian Mercury	0003
1820	01	29	Caledonian Mercury	0002
1820	01	29	Freeman’s Journal	0002
1820	01	29	Caledonian Mercury	0004
1820	01	08	Leeds Mercury	0004
1820	01	21	Freeman’s Journal	0003
1820	01	01	Newcastle Courant	0001
1820	01	03	Hampshire/Portsmouth Telegraph	0002
1820	01	15	Newcastle Courant	0003
1820	01	28	Liverpool Mercury	0006
1820	01	21	Liverpool Mercury	0005
1820	01	01	Jackson’s Oxford Journal	0004
1820	01	13	Caledonian Mercury	0001
1820	01	15	Newcastle Courant	0001
1820	01	24	Caledonian Mercury	0001
1820	01	14	Liverpool Mercury	0005
