YEAR	MONTH	DAY	TITLE	PAGE
1814	05	02	Caledonian Mercury	0003
1814	05	04	Morning Chronicle	0003
1814	05	07	Caledonian Mercury	0003
1814	05	07	Leeds Mercury	0003
1814	05	05	Caledonian Mercury	0004
1814	05	09	Morning Chronicle	0002
1814	05	10	Morning Chronicle	0002
1814	05	10	Morning Chronicle	0003
1814	05	03	Hull Packet	0004
1814	05	07	Cobbett’s Weekly Political Register	0004
1814	05	12	Morning Chronicle	0002
1814	05	16	Morning Chronicle	0002
1814	05	17	Morning Chronicle	0003
1814	05	18	Morning Chronicle	0002
1814	05	19	Morning Chronicle	0002
1814	05	12	Trewman’s Exeter Flying Post	0002
1814	05	20	Liverpool Mercury	0005
1814	05	19	Trewman’s Exeter Flying Post	0004
1814	05	20	Liverpool Mercury	0006
1814	05	18	Morning Chronicle	0003
1814	05	05	Trewman’s Exeter Flying Post	0001
1814	05	24	Morning Chronicle	0003
1814	05	23	Morning Chronicle	0002
1814	05	12	Trewman’s Exeter Flying Post	0003
1814	05	25	Morning Chronicle	0002
1814	05	26	Caledonian Mercury	0003
1814	05	28	Morning Chronicle	0002
1814	05	27	Morning Chronicle	0002
1814	05	26	Morning Chronicle	0002
1814	05	28	Cobbett’s Weekly Political Register	0013
1814	05	28	Cobbett’s Weekly Political Register	0014
1814	05	28	Cobbett’s Weekly Political Register	0015
1814	05	30	Morning Chronicle	0002
1814	05	30	Morning Chronicle	0003
1814	05	31	Morning Chronicle	0002
1814	05	29	Examiner	0010
1814	05	01	Examiner	0013
1814	05	28	Cobbett’s Weekly Political Register	0012
1814	05	26	Derby Mercury	0001
1814	05	30	Caledonian Mercury	0003
1814	05	24	Hull Packet	0002
1814	05	26	Caledonian Mercury	0004
1814	05	03	Hull Packet	0001
1814	05	02	Caledonian Mercury	0004
1814	05	17	Hull Packet	0004
