YEAR	MONTH	DAY	TITLE	PAGE
1818	10	01	Morning Chronicle	0002
1818	10	01	Morning Chronicle	0004
1818	10	01	Trewman’s Exeter Flying Post	0003
1818	10	02	Morning Chronicle	0001
1818	10	01	Trewman’s Exeter Flying Post	0004
1818	10	03	Morning Chronicle	0003
1818	10	01	Caledonian Mercury	0002
1818	10	03	Caledonian Mercury	0003
1818	10	05	Morning Chronicle	0002
1818	10	06	Morning Chronicle	0002
1818	10	01	Morning Chronicle	0003
1818	10	03	Ipswich Journal	0002
1818	10	03	Leeds Mercury	0004
1818	10	07	Morning Chronicle	0002
1818	10	07	Morning Chronicle	0004
1818	10	08	Morning Chronicle	0002
1818	10	06	Morning Chronicle	0003
1818	10	09	Morning Chronicle	0002
1818	10	10	Morning Chronicle	0002
1818	10	08	Trewman’s Exeter Flying Post	0003
1818	10	13	Morning Chronicle	0002
1818	10	13	Morning Chronicle	0003
1818	10	15	Trewman’s Exeter Flying Post	0003
1818	10	12	Caledonian Mercury	0003
1818	10	08	Morning Chronicle	0003
1818	10	17	Morning Chronicle	0003
1818	10	08	Morning Chronicle	0004
1818	10	17	Ipswich Journal	0001
1818	10	17	Morning Chronicle	0002
1818	10	12	Morning Chronicle	0002
1818	10	13	Morning Chronicle	0004
1818	10	14	Morning Chronicle	0003
1818	10	19	Morning Chronicle	0003
1818	10	15	Morning Chronicle	0003
1818	10	22	Morning Chronicle	0002
1818	10	20	Morning Chronicle	0003
1818	10	23	Morning Chronicle	0002
1818	10	24	Morning Chronicle	0003
1818	10	24	Morning Chronicle	0002
1818	10	22	Morning Chronicle	0003
1818	10	24	Caledonian Mercury	0003
1818	10	26	Caledonian Mercury	0003
1818	10	23	Morning Chronicle	0003
1818	10	24	Morning Chronicle	0004
1818	10	20	Morning Chronicle	0002
1818	10	21	Morning Chronicle	0002
1818	10	24	Jackson’s Oxford Journal	0002
1818	10	26	Morning Chronicle	0003
1818	10	29	Caledonian Mercury	0002
1818	10	27	Morning Chronicle	0003
1818	10	26	Hampshire/Portsmouth Telegraph	0004
1818	10	27	Morning Chronicle	0002
1818	10	24	Ipswich Journal	0002
1818	10	30	Morning Chronicle	0003
1818	10	31	Morning Chronicle	0004
1818	10	25	Examiner	0012
1818	10	28	Morning Chronicle	0004
1818	10	31	Caledonian Mercury	0003
1818	10	29	Morning Chronicle	0002
1818	10	30	Liverpool Mercury	0005
1818	10	10	Leeds Mercury	0004
1818	10	31	Leeds Mercury	0004
1818	10	10	Leeds Mercury	0001
1818	10	10	Ipswich Journal	0001
1818	10	24	Leeds Mercury	0001
