YEAR	MONTH	DAY	TITLE	PAGE
1814	07	01	Liverpool Mercury	0003
1814	07	02	Jackson’s Oxford Journal	0002
1814	07	02	Morning Chronicle	0002
1814	07	02	Leeds Mercury	0001
1814	07	02	Leeds Mercury	0002
1814	07	04	Caledonian Mercury	0004
1814	07	06	Morning Chronicle	0003
1814	07	08	Morning Chronicle	0003
1814	07	09	Morning Chronicle	0003
1814	07	07	Caledonian Mercury	0003
1814	07	02	Leeds Mercury	0003
1814	07	11	Morning Chronicle	0002
1814	07	09	Caledonian Mercury	0003
1814	07	09	Jackson’s Oxford Journal	0002
1814	07	13	Morning Chronicle	0002
1814	07	14	Trewman’s Exeter Flying Post	0001
1814	07	16	Leeds Mercury	0003
1814	07	14	Morning Chronicle	0003
1814	07	16	Jackson’s Oxford Journal	0002
1814	07	09	Jackson’s Oxford Journal	0004
1814	07	21	Derby Mercury	0004
1814	07	21	Caledonian Mercury	0002
1814	07	21	Caledonian Mercury	0003
1814	07	21	Trewman’s Exeter Flying Post	0003
1814	07	23	Caledonian Mercury	0002
1814	07	23	Jackson’s Oxford Journal	0002
1814	07	23	Caledonian Mercury	0001
1814	07	26	Morning Chronicle	0002
1814	07	26	Morning Chronicle	0003
1814	07	28	Caledonian Mercury	0002
1814	07	28	Trewman’s Exeter Flying Post	0001
1814	07	30	Cobbett’s Weekly Political Register	0009
1814	07	29	Morning Chronicle	0002
1814	07	30	Jackson’s Oxford Journal	0002
1814	07	09	Caledonian Mercury	0001
1814	07	16	Caledonian Mercury	0001
1814	07	30	Cobbett’s Weekly Political Register	0005
1814	07	14	Derby Mercury	0001
1814	07	16	Leeds Mercury	0004
1814	07	09	Leeds Mercury	0001
1814	07	02	Jackson’s Oxford Journal	0004
