YEAR	MONTH	DAY	TITLE	PAGE
1810	07	01	Examiner	0015
1810	07	02	Hampshire/Portsmouth Telegraph	0004
1810	07	05	Trewman’s Exeter Flying Post	0003
1810	07	07	Morning Chronicle	0002
1810	07	09	Morning Chronicle	0002
1810	07	13	Morning Chronicle	0002
1810	07	12	Derby Mercury	0002
1810	07	09	Caledonian Mercury	0004
1810	07	12	Trewman’s Exeter Flying Post	0004
1810	07	17	Hull Packet	0001
1810	07	16	Morning Chronicle	0002
1810	07	18	Morning Chronicle	0002
1810	07	17	Morning Chronicle	0003
1810	07	18	Morning Chronicle	0003
1810	07	21	Leeds Mercury	0002
1810	07	19	Derby Mercury	0002
1810	07	19	Trewman’s Exeter Flying Post	0004
1810	07	21	Jackson’s Oxford Journal	0003
1810	07	23	Morning Chronicle	0002
1810	07	24	Morning Chronicle	0002
1810	07	03	Hull Packet	0001
1810	07	21	Morning Chronicle	0002
1810	07	26	Derby Mercury	0002
1810	07	28	Jackson’s Oxford Journal	0002
1810	07	30	Morning Chronicle	0002
1810	07	28	Morning Chronicle	0002
1810	07	31	Morning Chronicle	0002
1810	07	20	Morning Chronicle	0002
1810	07	07	Ipswich Journal	0001
