YEAR	MONTH	DAY	TITLE	PAGE
1819	04	01	Caledonian Mercury	0002
1819	04	01	Trewman’s Exeter Flying Post	0001
1819	04	01	Trewman’s Exeter Flying Post	0002
1819	04	01	Trewman’s Exeter Flying Post	0003
1819	04	02	Morning Chronicle	0002
1819	04	02	Morning Chronicle	0003
1819	04	01	Morning Chronicle	0002
1819	04	01	Morning Chronicle	0003
1819	04	01	Trewman’s Exeter Flying Post	0004
1819	04	05	Hampshire/Portsmouth Telegraph	0004
1819	04	05	Morning Chronicle	0003
1819	04	07	Morning Chronicle	0002
1819	04	07	Morning Chronicle	0003
1819	04	05	Bristol Mercury	0002
1819	04	09	Liverpool Mercury	0006
1819	04	03	Leeds Mercury	0004
1819	04	08	Morning Chronicle	0003
1819	04	10	Morning Chronicle	0003
1819	04	09	Morning Chronicle	0003
1819	04	10	Morning Chronicle	0002
1819	04	08	Morning Chronicle	0002
1819	04	09	Morning Chronicle	0002
1819	04	12	Morning Chronicle	0002
1819	04	12	Caledonian Mercury	0003
1819	04	12	Bristol Mercury	0003
1819	04	14	Morning Chronicle	0002
1819	04	14	Morning Chronicle	0003
1819	04	11	Examiner	0016
1819	04	13	Morning Chronicle	0003
1819	04	15	Morning Chronicle	0003
1819	04	12	Caledonian Mercury	0001
1819	04	17	Morning Chronicle	0002
1819	04	17	Morning Chronicle	0003
1819	04	05	Caledonian Mercury	0003
1819	04	19	Morning Chronicle	0002
1819	04	19	Morning Chronicle	0003
1819	04	20	Morning Chronicle	0003
1819	04	15	Morning Chronicle	0002
1819	04	12	Morning Chronicle	0003
1819	04	21	Morning Chronicle	0002
1819	04	16	Morning Chronicle	0002
1819	04	23	Morning Chronicle	0003
1819	04	22	Morning Chronicle	0002
1819	04	23	Morning Chronicle	0002
1819	04	24	Morning Chronicle	0003
1819	04	26	Bristol Mercury	0004
1819	04	27	Morning Chronicle	0003
1819	04	24	Morning Chronicle	0002
1819	04	27	Morning Chronicle	0002
1819	04	28	Morning Chronicle	0003
1819	04	27	Morning Chronicle	0001
1819	04	26	Morning Chronicle	0002
1819	04	30	Liverpool Mercury	0005
1819	04	30	Morning Chronicle	0002
1819	04	30	Morning Chronicle	0003
1819	04	29	Derby Mercury	0002
1819	04	22	Caledonian Mercury	0004
1819	04	26	Caledonian Mercury	0003
1819	04	26	Morning Chronicle	0003
1819	04	05	Bristol Mercury	0001
1819	04	18	Examiner	0014
1819	04	13	Morning Chronicle	0002
