YEAR	MONTH	DAY	TITLE	PAGE
1812	02	06	Morning Chronicle	0002
1812	02	04	Morning Chronicle	0003
1812	02	08	Ipswich Journal	0002
1812	02	08	Morning Chronicle	0003
1812	02	01	Ipswich Journal	0001
1812	02	08	Ipswich Journal	0001
1812	02	08	Leeds Mercury	0002
1812	02	11	Morning Chronicle	0003
1812	02	10	Morning Chronicle	0003
1812	02	15	Morning Chronicle	0003
1812	02	13	Caledonian Mercury	0003
1812	02	15	Caledonian Mercury	0003
1812	02	20	Morning Chronicle	0003
1812	02	21	Liverpool Mercury	0001
1812	02	21	Morning Chronicle	0002
1812	02	20	Caledonian Mercury	0004
1812	02	20	Trewman’s Exeter Flying Post	0001
1812	02	17	Caledonian Mercury	0002
1812	02	22	Morning Chronicle	0002
1812	02	27	Caledonian Mercury	0002
1812	02	29	Caledonian Mercury	0002
1812	02	27	Caledonian Mercury	0003
1812	02	29	Ipswich Journal	0004
1812	02	19	Morning Chronicle	0002
1812	02	29	Morning Chronicle	0001
1812	02	24	Caledonian Mercury	0001
1812	02	11	Hull Packet	0004
1812	02	24	Caledonian Mercury	0004
1812	02	22	Ipswich Journal	0004
1812	02	27	Derby Mercury	0001
1812	02	20	Trewman’s Exeter Flying Post	0003
1812	02	10	Morning Chronicle	0002
