YEAR	MONTH	DAY	TITLE	PAGE
1813	09	01	Morning Chronicle	0002
1813	09	02	Morning Chronicle	0002
1813	09	02	Caledonian Mercury	0002
1813	09	02	Derby Mercury	0002
1813	09	03	Morning Chronicle	0002
1813	09	03	Morning Chronicle	0003
1813	09	01	Morning Chronicle	0003
1813	09	02	Trewman’s Exeter Flying Post	0004
1813	09	04	Caledonian Mercury	0004
1813	09	06	Morning Chronicle	0002
1813	09	07	Hull Packet	0003
1813	09	07	Morning Chronicle	0002
1813	09	04	Morning Chronicle	0002
1813	09	08	Morning Chronicle	0002
1813	09	09	Morning Chronicle	0002
1813	09	09	Morning Chronicle	0003
1813	09	09	Trewman’s Exeter Flying Post	0004
1813	09	11	Morning Chronicle	0002
1813	09	10	Morning Chronicle	0002
1813	09	11	Ipswich Journal	0004
1813	09	11	Leeds Mercury	0003
1813	09	04	Leeds Mercury	0004
1813	09	09	Derby Mercury	0003
1813	09	13	Morning Chronicle	0001
1813	09	13	Morning Chronicle	0002
1813	09	13	Morning Chronicle	0004
1813	09	14	Morning Chronicle	0003
1813	09	10	Morning Chronicle	0003
1813	09	14	Morning Chronicle	0002
1813	09	15	Morning Chronicle	0002
1813	09	17	Morning Chronicle	0002
1813	09	20	Caledonian Mercury	0001
1813	09	15	Morning Chronicle	0001
1813	09	20	Morning Chronicle	0002
1813	09	21	Morning Chronicle	0002
1813	09	22	Morning Chronicle	0002
1813	09	23	Morning Chronicle	0002
1813	09	21	Morning Chronicle	0003
1813	09	24	Morning Chronicle	0002
1813	09	24	Morning Chronicle	0003
1813	09	06	Morning Chronicle	0003
1813	09	16	Caledonian Mercury	0003
1813	09	27	Morning Chronicle	0002
1813	09	27	Morning Chronicle	0003
1813	09	28	Morning Chronicle	0002
1813	09	29	Morning Chronicle	0002
1813	09	30	Morning Chronicle	0001
1813	09	30	Morning Chronicle	0002
1813	09	29	Morning Chronicle	0004
1813	09	25	Morning Chronicle	0003
