YEAR	MONTH	DAY	TITLE	PAGE
1816	11	01	Liverpool Mercury	0008
1816	11	02	Morning Chronicle	0002
1816	11	01	Liverpool Mercury	0004
1816	11	02	Morning Chronicle	0003
1816	11	04	Morning Chronicle	0002
1816	11	05	Morning Chronicle	0002
1816	11	01	Liverpool Mercury	0005
1816	11	01	Morning Chronicle	0004
1816	11	01	Morning Chronicle	0003
1816	11	05	Morning Chronicle	0003
1816	11	07	Morning Chronicle	0002
1816	11	06	Morning Chronicle	0003
1816	11	08	Morning Chronicle	0002
1816	11	09	Morning Chronicle	0002
1816	11	08	Liverpool Mercury	0002
1816	11	08	Liverpool Mercury	0003
1816	11	12	Morning Chronicle	0002
1816	11	09	Morning Chronicle	0004
1816	11	09	Morning Chronicle	0003
1816	11	07	Trewman’s Exeter Flying Post	0004
1816	11	14	Caledonian Mercury	0003
1816	11	14	Trewman’s Exeter Flying Post	0001
1816	11	16	Morning Chronicle	0002
1816	11	08	Liverpool Mercury	0007
1816	11	08	Liverpool Mercury	0008
1816	11	19	Morning Chronicle	0001
1816	11	19	Morning Chronicle	0002
1816	11	13	Morning Chronicle	0001
1816	11	14	Morning Chronicle	0003
1816	11	15	Liverpool Mercury	0006
1816	11	19	Morning Chronicle	0003
1816	11	20	Morning Chronicle	0002
1816	11	22	Morning Chronicle	0002
1816	11	25	Morning Chronicle	0002
1816	11	22	Morning Chronicle	0003
1816	11	21	Morning Chronicle	0003
1816	11	23	Morning Chronicle	0003
1816	11	16	Morning Chronicle	0004
1816	11	23	Caledonian Mercury	0002
1816	11	29	Morning Chronicle	0002
1816	11	26	Morning Chronicle	0003
1816	11	27	Morning Chronicle	0003
1816	11	28	Morning Chronicle	0003
1816	11	30	Leeds Mercury	0002
1816	11	23	Leeds Mercury	0004
1816	11	14	Morning Chronicle	0004
1816	11	02	Leeds Mercury	0004
1816	11	27	Aberdeen Journal	0004
