YEAR	MONTH	DAY	TITLE	PAGE
1814	12	01	Trewman’s Exeter Flying Post	0003
1814	12	01	Caledonian Mercury	0002
1814	12	01	Caledonian Mercury	0004
1814	12	01	Trewman’s Exeter Flying Post	0002
1814	12	02	Liverpool Mercury	0008
1814	12	01	Derby Mercury	0001
1814	12	03	Caledonian Mercury	0002
1814	12	04	Examiner	0004
1814	12	03	Leeds Mercury	0003
1814	12	04	Examiner	0012
1814	12	01	Morning Chronicle	0002
1814	12	07	Morning Chronicle	0002
1814	12	08	Caledonian Mercury	0002
1814	12	08	Trewman’s Exeter Flying Post	0003
1814	12	10	Jackson’s Oxford Journal	0004
1814	12	11	Examiner	0014
1814	12	03	Ipswich Journal	0002
1814	12	05	Morning Chronicle	0003
1814	12	10	Leeds Mercury	0001
1814	12	10	Caledonian Mercury	0003
1814	12	10	Jackson’s Oxford Journal	0002
1814	12	10	Leeds Mercury	0003
1814	12	15	Morning Chronicle	0002
1814	12	14	Morning Chronicle	0003
1814	12	15	Caledonian Mercury	0002
1814	12	16	Morning Chronicle	0002
1814	12	17	Morning Chronicle	0002
1814	12	10	Morning Chronicle	0002
1814	12	15	Trewman’s Exeter Flying Post	0004
1814	12	17	Caledonian Mercury	0003
1814	12	14	Morning Chronicle	0004
1814	12	21	Morning Chronicle	0002
1814	12	22	Trewman’s Exeter Flying Post	0004
1814	12	23	Liverpool Mercury	0003
1814	12	18	Examiner	0011
1814	12	23	Morning Chronicle	0002
1814	12	22	Morning Chronicle	0002
1814	12	24	Leeds Mercury	0003
1814	12	24	Morning Chronicle	0002
1814	12	26	Morning Chronicle	0002
1814	12	24	Morning Chronicle	0004
1814	12	24	Caledonian Mercury	0003
1814	12	28	Morning Chronicle	0002
1814	12	27	Morning Chronicle	0002
1814	12	29	Morning Chronicle	0003
1814	12	31	Morning Chronicle	0002
1814	12	22	Morning Chronicle	0004
1814	12	24	Leeds Mercury	0004
1814	12	23	Liverpool Mercury	0005
