YEAR	MONTH	DAY	TITLE	PAGE
1825	03	03	Caledonian Mercury	0001
1825	03	03	Caledonian Mercury	0003
1825	03	04	Liverpool Mercury	0007
1825	03	02	Morning Chronicle	0004
1825	03	01	Morning Chronicle	0003
1825	03	02	Morning Chronicle	0003
1825	03	01	Morning Chronicle	0002
1825	03	01	Morning Chronicle	0004
1825	03	03	Morning Chronicle	0001
1825	03	04	Liverpool Mercury	0003
1825	03	01	Morning Chronicle	0001
1825	03	05	Caledonian Mercury	0002
1825	03	03	Morning Chronicle	0002
1825	03	05	Leeds Mercury	0001
1825	03	08	Morning Chronicle	0003
1825	03	04	Morning Chronicle	0003
1825	03	09	Morning Chronicle	0002
1825	03	11	Morning Chronicle	0004
1825	03	08	Morning Chronicle	0004
1825	03	07	Hampshire/Portsmouth Telegraph	0001
1825	03	10	Morning Chronicle	0003
1825	03	10	Morning Chronicle	0004
1825	03	08	Morning Chronicle	0002
1825	03	09	Derby Mercury	0003
1825	03	12	Newcastle Courant	0003
1825	03	13	Examiner	0004
1825	03	14	Caledonian Mercury	0002
1825	03	15	Morning Chronicle	0003
1825	03	15	Morning Chronicle	0002
1825	03	14	Morning Chronicle	0002
1825	03	11	Liverpool Mercury	0003
1825	03	13	Examiner	0005
1825	03	14	Morning Chronicle	0003
1825	03	15	Morning Chronicle	0004
1825	03	18	Morning Chronicle	0004
1825	03	19	Ipswich Journal	0002
1825	03	16	Derby Mercury	0002
1825	03	20	Examiner	0005
1825	03	19	Morning Chronicle	0004
1825	03	19	Leeds Mercury	0003
1825	03	07	Caledonian Mercury	0004
1825	03	19	Caledonian Mercury	0003
1825	03	22	Morning Chronicle	0003
1825	03	22	Morning Chronicle	0004
1825	03	21	Morning Chronicle	0002
1825	03	24	Morning Chronicle	0004
1825	03	22	Morning Chronicle	0002
1825	03	21	Hampshire/Portsmouth Telegraph	0004
1825	03	25	Liverpool Mercury	0003
1825	03	23	Morning Chronicle	0002
1825	03	19	Caledonian Mercury	0001
1825	03	26	Newcastle Courant	0004
1825	03	24	Trewman’s Exeter Flying Post	0002
1825	03	27	Examiner	0004
1825	03	27	Examiner	0006
1825	03	28	Hampshire/Portsmouth Telegraph	0001
1825	03	26	Morning Chronicle	0001
1825	03	30	Morning Chronicle	0002
1825	03	30	Morning Chronicle	0004
1825	03	26	Morning Chronicle	0003
1825	03	27	Examiner	0011
1825	03	28	Caledonian Mercury	0002
1825	03	26	Ipswich Journal	0003
1825	03	10	Morning Chronicle	0001
1825	03	24	Caledonian Mercury	0004
1825	03	23	Derby Mercury	0001
1825	03	19	Ipswich Journal	0003
1825	03	27	Examiner	0015
1825	03	05	Cobbett’s Weekly Political Register	0030
1825	03	12	Cobbett’s Weekly Political Register	0030
1825	03	21	Caledonian Mercury	0003
1825	03	23	Derby Mercury	0004
1825	03	23	Morning Chronicle	0003
