YEAR	MONTH	DAY	TITLE	PAGE
1828	03	01	Ipswich Journal	0001
1828	03	01	Newcastle Courant	0002
1828	03	02	Examiner	S0014
1828	03	03	Caledonian Mercury	0002
1828	03	03	Morning Chronicle	0002
1828	03	02	Examiner	0007
1828	03	03	Bristol Mercury	0004
1828	03	01	Caledonian Mercury	0004
1828	03	04	Belfast News-Letter	0002
1828	03	03	Hampshire/Portsmouth Telegraph	0003
1828	03	04	Belfast News-Letter	0001
1828	03	01	Caledonian Mercury	0002
1828	03	01	Newcastle Courant	0004
1828	03	04	Hull Packet	0001
1828	03	02	Examiner	0008
1828	03	02	Examiner	0009
1828	03	01	Morning Chronicle	0001
1828	03	05	Morning Chronicle	0002
1828	03	03	Morning Chronicle	0003
1828	03	06	North Wales Chronicle	0001
1828	03	03	Caledonian Mercury	0003
1828	03	08	Leeds Mercury	0004
1828	03	03	Morning Chronicle	0001
1828	03	05	Morning Chronicle	0001
1828	03	06	Morning Chronicle	0001
1828	03	07	Morning Chronicle	0002
1828	03	07	Morning Chronicle	0003
1828	03	06	Morning Chronicle	0002
1828	03	12	Derby Mercury	0004
1828	03	09	Examiner	0007
1828	03	09	Examiner	0008
1828	03	13	Caledonian Mercury	0004
1828	03	13	Caledonian Mercury	0002
1828	03	12	Morning Chronicle	0002
1828	03	11	Morning Chronicle	0004
1828	03	08	Newcastle Courant	0001
1828	03	11	Morning Chronicle	0002
1828	03	12	Morning Chronicle	0004
1828	03	13	Morning Chronicle	0001
1828	03	13	Morning Chronicle	0002
1828	03	10	Morning Chronicle	0004
1828	03	13	Morning Chronicle	0003
1828	03	14	Morning Chronicle	0002
1828	03	15	Newcastle Courant	0002
1828	03	17	Morning Chronicle	0004
1828	03	17	Caledonian Mercury	0003
1828	03	15	Newcastle Courant	0004
1828	03	15	Newcastle Courant	0001
1828	03	17	Caledonian Mercury	0002
1828	03	17	Bristol Mercury	0002
1828	03	19	Morning Chronicle	0001
1828	03	21	Belfast News-Letter	0001
1828	03	21	Liverpool Mercury	0003
1828	03	21	Liverpool Mercury	0006
1828	03	20	Morning Chronicle	0003
1828	03	21	Morning Chronicle	0002
1828	03	19	Morning Chronicle	0002
1828	03	23	Examiner	0004
1828	03	19	Morning Chronicle	0003
1828	03	23	Examiner	0010
1828	03	22	Ipswich Journal	0002
1828	03	18	Morning Chronicle	0004
1828	03	24	Hampshire/Portsmouth Telegraph	0004
1828	03	15	Morning Chronicle	0004
1828	03	03	Bristol Mercury	0003
1828	03	06	North Wales Chronicle	0003
1828	03	24	Bristol Mercury	0003
1828	03	27	North Wales Chronicle	0003
1828	03	21	Morning Chronicle	0004
1828	03	28	Morning Chronicle	0004
1828	03	26	Morning Chronicle	0002
1828	03	26	Morning Chronicle	0003
1828	03	24	Morning Chronicle	0004
1828	03	26	Derby Mercury	0001
1828	03	26	Derby Mercury	0003
1828	03	27	Morning Chronicle	0003
1828	03	29	Morning Chronicle	0003
1828	03	24	Morning Chronicle	0002
1828	03	29	Cobbett’s Weekly Political Register	0002
1828	03	28	Liverpool Mercury	0003
1828	03	26	Morning Chronicle	0004
1828	03	22	Newcastle Courant	0001
1828	03	28	Morning Chronicle	0002
1828	03	31	Morning Chronicle	0002
1828	03	29	Caledonian Mercury	0004
1828	03	31	Hampshire/Portsmouth Telegraph	0003
1828	03	31	Morning Chronicle	0003
1828	03	31	Hampshire/Portsmouth Telegraph	0002
1828	03	14	Morning Chronicle	0001
1828	03	28	Belfast News-Letter	S0002
1828	03	03	Morning Chronicle	0004
1828	03	12	Aberdeen Journal	0004
1828	03	22	Newcastle Courant	0004
1828	03	20	North Wales Chronicle	0003
1828	03	02	Examiner	S0012
1828	03	10	Hampshire/Portsmouth Telegraph	0001
1828	03	08	Ipswich Journal	0003
