YEAR	MONTH	DAY	TITLE	PAGE
1813	05	01	Caledonian Mercury	0002
1813	05	03	Morning Chronicle	0002
1813	05	03	Morning Chronicle	0003
1813	05	04	Morning Chronicle	0002
1813	05	07	Liverpool Mercury	0003
1813	05	08	Morning Chronicle	0002
1813	05	01	Jackson’s Oxford Journal	0004
1813	05	06	Trewman’s Exeter Flying Post	0002
1813	05	03	Caledonian Mercury	0002
1813	05	08	Caledonian Mercury	0004
1813	05	11	Morning Chronicle	0002
1813	05	10	Caledonian Mercury	0003
1813	05	17	Morning Chronicle	0002
1813	05	15	Morning Chronicle	0003
1813	05	17	Caledonian Mercury	0003
1813	05	19	Morning Chronicle	0002
1813	05	19	Morning Chronicle	0003
1813	05	21	Morning Chronicle	0002
1813	05	24	Morning Chronicle	0002
1813	05	21	Morning Chronicle	0003
1813	05	26	Morning Chronicle	0002
1813	05	27	Trewman’s Exeter Flying Post	0004
1813	05	22	Ipswich Journal	0002
1813	05	27	Morning Chronicle	0003
1813	05	28	Liverpool Mercury	0005
1813	05	29	Cobbett’s Weekly Political Register	0014
1813	05	21	Liverpool Mercury	0005
1813	05	27	Derby Mercury	0002
1813	05	29	Cobbett’s Weekly Political Register	0015
1813	05	29	Leeds Mercury	0002
1813	05	20	Trewman’s Exeter Flying Post	0003
