YEAR	MONTH	DAY	TITLE	PAGE
1815	12	01	Liverpool Mercury	0002
1815	12	02	Caledonian Mercury	0002
1815	12	02	Cobbett’s Weekly Political Register	0011
1815	12	02	Cobbett’s Weekly Political Register	0012
1815	12	02	Jackson’s Oxford Journal	0001
1815	12	02	Ipswich Journal	0004
1815	12	02	Cobbett’s Weekly Political Register	0013
1815	12	02	Morning Chronicle	0002
1815	12	02	Jackson’s Oxford Journal	0002
1815	12	01	Liverpool Mercury	0008
1815	12	02	Morning Chronicle	0004
1815	12	04	Caledonian Mercury	0004
1815	12	02	Cobbett’s Weekly Political Register	0016
1815	12	03	Examiner	0012
1815	12	05	Hull Packet	0002
1815	12	06	Morning Chronicle	0002
1815	12	07	Morning Chronicle	0002
1815	12	07	Derby Mercury	0004
1815	12	02	Morning Chronicle	0003
1815	12	02	Cobbett’s Weekly Political Register	0015
1815	12	08	Morning Chronicle	0002
1815	12	09	Morning Chronicle	0002
1815	12	10	Examiner	0004
1815	12	09	Morning Chronicle	0003
1815	12	10	Examiner	0006
1815	12	11	Morning Chronicle	0002
1815	12	11	Caledonian Mercury	0004
1815	12	14	Derby Mercury	0004
1815	12	13	Morning Chronicle	0002
1815	12	13	Morning Chronicle	0003
1815	12	15	Morning Chronicle	0003
1815	12	08	Liverpool Mercury	0004
1815	12	02	Caledonian Mercury	0003
1815	12	18	Caledonian Mercury	0002
1815	12	21	Caledonian Mercury	0002
1815	12	20	Morning Chronicle	0002
1815	12	20	Morning Chronicle	0003
1815	12	21	Trewman’s Exeter Flying Post	0003
1815	12	21	Trewman’s Exeter Flying Post	0001
1815	12	22	Liverpool Mercury	0005
1815	12	22	Morning Chronicle	0004
1815	12	17	Examiner	0014
1815	12	23	Morning Chronicle	0002
1815	12	22	Morning Chronicle	0003
1815	12	19	Morning Chronicle	0003
1815	12	23	Jackson’s Oxford Journal	0004
1815	12	24	Examiner	0005
1815	12	23	Cobbett’s Weekly Political Register	0015
1815	12	24	Examiner	0004
1815	12	27	Morning Chronicle	0002
1815	12	28	Morning Chronicle	0002
1815	12	28	Trewman’s Exeter Flying Post	0004
1815	12	28	Trewman’s Exeter Flying Post	0001
1815	12	26	Morning Chronicle	0002
1815	12	29	Morning Chronicle	0002
1815	12	30	Morning Chronicle	0002
1815	12	30	Morning Chronicle	0003
1815	12	31	Examiner	0004
1815	12	12	Hull Packet	0001
1815	12	25	Morning Chronicle	0003
1815	12	02	Jackson’s Oxford Journal	0004
1815	12	29	Morning Chronicle	0003
1815	12	02	Leeds Mercury	0004
1815	12	30	Jackson’s Oxford Journal	0004
1815	12	15	Liverpool Mercury	0004
