YEAR	MONTH	DAY	TITLE	PAGE
1831	11	01	North Wales Chronicle	0001
1831	11	01	Bristol Mercury	0002
1831	11	01	Hull Packet	0001
1831	11	01	Belfast News-Letter	0004
1831	11	02	Derby Mercury	0002
1831	11	01	North Wales Chronicle	0002
1831	11	01	Bristol Mercury	0003
1831	11	04	Liverpool Mercury	0007
1831	11	01	Belfast News-Letter	0001
1831	11	01	Bristol Mercury	0001
1831	11	06	Examiner	0012
1831	11	05	Preston Chronicle	0004
1831	11	04	Freeman’s Journal	0003
1831	11	01	Hull Packet	0004
1831	11	04	Freeman’s Journal	0004
1831	11	05	Freeman’s Journal	0002
1831	11	06	Examiner	0013
1831	11	08	Freeman’s Journal	0002
1831	11	09	Derby Mercury	0002
1831	11	09	Derby Mercury	0003
1831	11	09	Freeman’s Journal	0004
1831	11	06	Examiner	0010
1831	11	11	Liverpool Mercury	0008
1831	11	06	Examiner	0002
1831	11	06	Examiner	0008
1831	11	05	Manchester Times	0004
1831	11	13	Examiner	0010
1831	11	13	Examiner	0011
1831	11	13	Examiner	0013
1831	11	12	Poor Man’s Guardian	0007
1831	11	14	Freeman’s Journal	0002
1831	11	08	Belfast News-Letter	0002
1831	11	12	Cobbett’s Weekly Political Register	0015
1831	11	13	Examiner	0007
1831	11	13	Examiner	0005
1831	11	14	Freeman’s Journal	0003
1831	11	15	Hull Packet	0002
1831	11	15	Freeman’s Journal	0004
1831	11	18	Freeman’s Journal	0004
1831	11	13	Examiner	0002
1831	11	15	North Wales Chronicle	0002
1831	11	16	Derby Mercury	0002
1831	11	17	Freeman’s Journal	0002
1831	11	16	Derby Mercury	0001
1831	11	18	Freeman’s Journal	0002
1831	11	18	Freeman’s Journal	0001
1831	11	19	Caledonian Mercury	0002
1831	11	19	Freeman’s Journal	0002
1831	11	20	Examiner	0010
1831	11	17	Freeman’s Journal	0003
1831	11	20	Examiner	0006
1831	11	20	Examiner	0003
1831	11	20	Examiner	0004
1831	11	19	Leeds Mercury	0003
1831	11	21	Caledonian Mercury	0002
1831	11	22	Freeman’s Journal	0002
1831	11	18	Liverpool Mercury	0006
1831	11	20	Examiner	0007
1831	11	23	Derby Mercury	0003
1831	11	20	Examiner	0011
1831	11	25	Liverpool Mercury	0004
1831	11	20	Examiner	0013
1831	11	25	Belfast News-Letter	0002
1831	11	26	Cobbett’s Weekly Political Register	0007
1831	11	26	Freeman’s Journal	0004
1831	11	28	Hampshire/Portsmouth Telegraph	0003
1831	11	12	Manchester Times	0002
1831	11	26	Manchester Times	0003
1831	11	23	Freeman’s Journal	0001
1831	11	28	Caledonian Mercury	0002
1831	11	28	Hampshire/Portsmouth Telegraph	0001
1831	11	30	Derby Mercury	0002
1831	11	22	Belfast News-Letter	0003
1831	11	30	Freeman’s Journal	0004
1831	11	29	Freeman’s Journal	0002
1831	11	30	Derby Mercury	0003
1831	11	27	Examiner	0002
1831	11	29	Freeman’s Journal	0003
1831	11	27	Examiner	0012
1831	11	28	Freeman’s Journal	0004
1831	11	01	Belfast News-Letter	0003
1831	11	25	Liverpool Mercury	0005
1831	11	25	Belfast News-Letter	0003
1831	11	26	Newcastle Courant	0001
1831	11	22	Hull Packet	0004
1831	11	18	Belfast News-Letter	0004
1831	11	27	Examiner	0015
1831	11	12	Manchester Times	0007
1831	11	11	Liverpool Mercury	0004
1831	11	04	Liverpool Mercury	0004
1831	11	26	Manchester Times	0008
1831	11	29	Bristol Mercury	0004
1831	11	06	Examiner	0015
1831	11	12	Preston Chronicle	0001
1831	11	20	Examiner	0016
1831	11	18	Liverpool Mercury	0003
