YEAR	MONTH	DAY	TITLE	PAGE
1800	11	01	Jackson’s Oxford Journal	0004
1800	11	01	Jackson’s Oxford Journal	0002
1800	11	01	Ipswich Journal	0001
1800	11	01	Caledonian Mercury	0002
1800	11	01	Jackson’s Oxford Journal	0001
1800	11	04	Hull Packet	0002
1800	11	03	Caledonian Mercury	0001
1800	11	01	Caledonian Mercury	0003
1800	11	06	Caledonian Mercury	0002
1800	11	06	Derby Mercury	0001
1800	11	06	Trewman’s Exeter Flying Post	0003
1800	11	08	Jackson’s Oxford Journal	0001
1800	11	10	Hampshire/Portsmouth Telegraph	0002
1800	11	11	Hull Packet	0002
1800	11	13	Derby Mercury	0004
1800	11	13	Trewman’s Exeter Flying Post	0003
1800	11	13	Derby Mercury	0002
1800	11	13	Trewman’s Exeter Flying Post	0002
1800	11	08	Caledonian Mercury	0002
1800	11	08	Jackson’s Oxford Journal	0002
1800	11	18	Hull Packet	0002
1800	11	17	Caledonian Mercury	0002
1800	11	15	Jackson’s Oxford Journal	0002
1800	11	27	Caledonian Mercury	0002
1800	11	29	Caledonian Mercury	0003
1800	11	20	Caledonian Mercury	0003
1800	11	22	Jackson’s Oxford Journal	0001
1800	11	24	Caledonian Mercury	0003
1800	11	27	Trewman’s Exeter Flying Post	0003
1800	11	29	Jackson’s Oxford Journal	0001
1800	11	29	Ipswich Journal	0002
1800	11	29	Jackson’s Oxford Journal	0002
1800	11	29	Jackson’s Oxford Journal	0003
1800	11	08	Jackson’s Oxford Journal	0003
